,year,name,team,salary
3242,2016,谷内亮太,ヤクルト,1050
3243,2016,金森敬之,ロッテ,1020
3244,2016,レイソン・セプティモ,中日,1000
3245,2016,ホセ・アドリス・ガルシア,巨人,1000
3246,2016,柴田竜拓,DeNA,1000
3247,2016,石岡諒太,中日,1000
3248,2016,阿部寿樹,中日,1000
3249,2016,木下拓哉,中日,1000
3250,2016,福敬登,中日,1000
3251,2016,佐藤優,中日,1000
3252,2016,足立祐一,楽天,1000
3253,2016,石橋良太,楽天,1000
3254,2016,青山大紀,オリックス,1000
3255,2016,南川忠亮,西武,1000
3256,2016,飯田哲矢,広島,1000
3257,2016,薮田和樹,広島,1000
3258,2016,濱矢廣大,楽天,1000
3259,2016,岡本健,ソフトバンク,1000
3260,2016,山川穂高,西武,1000
3261,2016,小島脩平,オリックス,1000
3262,2016,中川大志,楽天,1000
3263,2016,米野智人,日本ハム,1000
3264,2016,星孝典,西武,1000
3265,2016,藤原良平,西武,1000
3266,2016,石川慎吾,日本ハム,1000
3267,2016,乾真大,巨人,1000
3268,2016,秋山拓巳,阪神,1000
3269,2016,久本祐一,広島,1000
3270,2016,土田瑞起,巨人,1000
3271,2016,阿南徹,巨人,1000
3272,2016,齋藤俊雄,オリックス,980
3273,2016,山下斐紹,ソフトバンク,980
3274,2016,戸柱恭孝,DeNA,950
3275,2016,寺田哲也,ヤクルト,950
3276,2016,福地元春,DeNA,950
3277,2016,岩橋慶侍,ヤクルト,950
3278,2016,江村直也,ロッテ,950
3279,2016,阿部和成,ロッテ,950
3280,2016,森雄大,楽天,950
3281,2016,柴田講平,阪神,950
3282,2016,今村信貴,巨人,950
3283,2016,吉原正平,ロッテ,940
3284,2016,細谷圭,ロッテ,930
3285,2016,木村優太(木村雄太),ロッテ,930
3286,2016,ハ・ジェフン,ヤクルト,900
3287,2016,井口和朋,日本ハム,900
3288,2016,寺嶋寛大,ロッテ,900
3289,2016,淺間大基,日本ハム,900
3290,2016,高木伴,オリックス,900
3291,2016,桑原謙太朗,阪神,900
3292,2016,二神一人,阪神,900
3293,2016,松井淳,ヤクルト,890
3294,2016,屋宜照悟,日本ハム,880
3295,2016,上本崇司,広島,880
3296,2016,ルシアノ・フェルナンド,楽天,860
3297,2016,白濱裕太,広島,860
3298,2016,西田明央,ヤクルト,860
3299,2016,坂寄晴一,オリックス,850
3300,2016,山口嵩之,西武,850
3301,2016,伊藤祐介,ソフトバンク,850
3302,2016,巽真悟,ソフトバンク,850
3303,2016,宮田和希,西武,850
3304,2016,新垣勇人,日本ハム,850
3305,2016,岡崎太一,阪神,850
3306,2016,公文克彦,巨人,850
3307,2016,竹安大知,阪神,840
3308,2016,山下幸輝,DeNA,840
3309,2016,瀬川隼郎,日本ハム,840
3310,2016,金平将至,日本ハム,840
3311,2016,高梨裕稔,日本ハム,830
3312,2016,相原和友,楽天,810
3313,2016,横山貴明,楽天,810
3314,2016,下水流昂,広島,810
3315,2016,野川拓斗,DeNA,800
3316,2016,船越涼太,広島,800
3317,2016,仲尾次オスカル,広島,800
3318,2016,山本泰寛,巨人,800
3319,2016,松崎啄也,巨人,800
3320,2016,宇佐見真吾,巨人,800
3321,2016,中川皓太,巨人,800
3322,2016,山崎晃大朗,ヤクルト,800
3323,2016,鈴木昂平,オリックス,800
3324,2016,高野圭佑,ロッテ,800
3325,2016,信樂晃史,ロッテ,800
3326,2016,田中豊樹,日本ハム,800
3327,2016,守屋功輝,阪神,800
3328,2016,田中大輝,巨人,800
3329,2016,伊東亮大,楽天,800
3330,2016,加藤正志,楽天,800
3331,2016,松本裕樹,ソフトバンク,800
3332,2016,島袋洋奨,ソフトバンク,800
3333,2016,上林誠知,ソフトバンク,800
3334,2016,萬谷康平,DeNA,800
3335,2016,陽川尚将,阪神,800
3336,2016,片山博視,楽天,800
3337,2016,小石博孝,西武,800
3338,2016,安部建輝,DeNA,800
3339,2016,緒方凌介,阪神,800
3340,2016,荒木郁也,阪神,800
3341,2016,岩本輝,阪神,800
3342,2016,小嶋達也,阪神,800
3343,2016,中村恭平,広島,800
3344,2016,大累進,日本ハム,800
3345,2016,大累進,巨人,800
3346,2016,土肥寛昌,ヤクルト,790
3347,2016,中元勇作,ヤクルト,790
3348,2016,西原圭大,広島,790
3349,2016,北篤,巨人,790
3350,2016,和田恋,巨人,780
3351,2016,島井寛仁,楽天,780
3352,2016,大塚豊,日本ハム,780
3353,2016,榎下陽大,日本ハム,770
3354,2016,井野卓,ヤクルト,770
3355,2016,小関翔太,楽天,760
3356,2016,星野雄大,ヤクルト,760
3357,2016,西川龍馬,広島,750
3358,2016,横尾俊建,日本ハム,750
3359,2016,吉田侑樹,日本ハム,750
3360,2016,井領雅貴,中日,750
3361,2016,友永翔太,中日,750
3362,2016,石川駿,中日,750
3363,2016,金子丈,中日,750
3364,2016,浜田智博,中日,750
3365,2016,渡辺諒,日本ハム,750
3366,2016,藤井亮太,ヤクルト,750
3367,2016,三ツ俣大樹,中日,750
3368,2016,宮川将,楽天,750
3369,2016,宮川将,楽天,750
3370,2016,鵜久森淳志,ヤクルト,750
3371,2016,谷哲也,中日,750
3372,2016,宮崎敦次,ロッテ,730
3373,2016,北條史也,阪神,730
3374,2016,板山祐太郎,阪神,720
3375,2016,青柳晃洋,阪神,720
3376,2016,原泉,ヤクルト,720
3377,2016,相沢晋,楽天,720
3378,2016,横田慎太郎,阪神,720
3379,2016,川満寛弥,ロッテ,720
3380,2016,北川倫太郎,楽天,720
3381,2016,島本浩也,阪神,720
3382,2016,森本将太,オリックス,710
3383,2016,辻東倫,巨人,710
3384,2016,赤間謙,オリックス,700
3385,2016,角屋龍太,オリックス,700
3386,2016,本田圭佑,西武,700
3387,2016,小澤怜史,ソフトバンク,700
3388,2016,入野貴大,楽天,700
3389,2016,栗原陵矢,ソフトバンク,700
3390,2016,相内誠,西武,700
3391,2016,若月健矢,オリックス,700
3392,2016,佐藤峻一,オリックス,700
3393,2016,大嶺翔太,ロッテ,700
3394,2016,星野大地,ソフトバンク,700
3395,2016,中谷将大,阪神,700
3396,2016,小豆畑真也,阪神,700
3397,2016,青松慶侑,ロッテ,690
3398,2016,土生翔平,広島,690
3399,2016,中田祥多,西武,680
3400,2016,伊藤準規,中日,675
3401,2016,山下峻,DeNA,670
3402,2016,河野元貴,巨人,670
3403,2016,福倉健太郎,西武,650
3404,2016,石川亮,日本ハム,650
3405,2016,武田健吾,オリックス,650
3406,2016,堤裕貴,オリックス,650
3407,2016,榎本葵,楽天,650
3408,2016,猪本健太郎,ソフトバンク,650
3409,2016,高橋大樹,広島,650
3410,2016,田中大輔,オリックス,650
3411,2016,田代将太郎,西武,640
3412,2016,山川晃司,ヤクルト,630
3413,2016,三好匠,楽天,630
3414,2016,松本剛,日本ハム,630
3415,2016,鬼屋敷正人,巨人,620
3416,2016,磯村嘉孝,広島,615
3417,2016,加藤匠馬,中日,610
3418,2016,清水優心,日本ハム,610
3419,2016,西森将司,DeNA,610
3420,2016,與那原大剛,巨人,600
3421,2016,廣岡大志,ヤクルト,600
3422,2016,高橋奎二,ヤクルト,600
3423,2016,堀内謙伍,楽天,600
3424,2016,杉本裕太郎,オリックス,600
3425,2016,武田愛斗,西武,600
3426,2016,呉念庭,西武,600
3427,2016,國場翼,西武,600
3428,2016,成田翔,ロッテ,600
3429,2016,谷川原健太,ソフトバンク,600
3430,2016,山本雅士,中日,600
3431,2016,小野郁,楽天,600
3432,2016,山田遥楓,西武,600
3433,2016,玉村祐典,西武,600
3434,2016,宗佑磨,オリックス,600
3435,2016,古澤勝吾,ソフトバンク,600
3436,2016,今野龍太,楽天,600
3437,2016,古川侑利,楽天,600
3438,2016,内田靖人,楽天,600
3439,2016,金子一輝,西武,600
3440,2016,山本翔也,阪神,600
3441,2016,鈴木翔太,中日,600
3442,2016,平良拳太郎,巨人,600
3443,2016,山田修義,オリックス,600
3444,2016,黒沢翔太,ロッテ,600
3445,2016,下妻貴寛,楽天,600
3446,2016,釜元豪,ソフトバンク,600
3447,2016,甲斐拓也,ソフトバンク,600
3448,2016,坂田将人,ソフトバンク,600
3449,2016,佐藤祥万,広島,600
3450,2016,美間優槻,広島,600
3451,2016,森越祐人,阪神,600
3452,2016,山本昌,中日,600
3453,2016,大山暁史,オリックス,590
3454,2016,須永英輝,日本ハム,590
3455,2016,岩下大輝,ロッテ,580
3456,2016,西田直斗,阪神,580
3457,2016,庄司隼人,広島,580
3458,2016,川上竜平,ヤクルト,580
3459,2016,西川健太郎,中日,580
3460,2016,佐野皓大,オリックス,570
3461,2016,大塚尚仁,楽天,570
3462,2016,一二三慎太,阪神,570
3463,2016,綾部翔,DeNA,550
3464,2016,ラファエル・ドリス,阪神,550
3465,2016,笠谷俊介,ソフトバンク,550
3466,2016,児山祐斗,ヤクルト,550
3467,2016,奥村展征,ヤクルト,550
3468,2016,柿澤貴裕,楽天,550
3469,2016,柿澤貴裕,楽天,550
3470,2016,真砂勇介,ソフトバンク,550
3471,2016,笠原大芽,ソフトバンク,550
3472,2016,田中靖洋,ロッテ,550
3473,2016,渡邊雄貴,DeNA,550
3474,2016,伊藤和雄,阪神,550
3475,2016,田川賢吾,ヤクルト,550
3476,2016,高橋樹也,広島,540
3477,2016,桒原樹,広島,540
3478,2016,藤井皓哉,広島,540
3479,2016,塹江敦哉,広島,540
3480,2016,二木康太,ロッテ,540
3481,2016,戸田亮,オリックス,540
3482,2016,高堀和也,楽天,540
3483,2016,駒月仁人,西武,530
3484,2016,平沼翔太,日本ハム,520
3485,2016,石川直也,日本ハム,520
3486,2016,百瀬大騎,DeNA,510
3487,2016,飯塚悟史,DeNA,510
3488,2016,森本龍弥,日本ハム,510
3489,2016,荒張裕司,日本ハム,510
3490,2016,高橋洸,巨人,510
3491,2016,田中太一,巨人,510
3492,2016,阿知羅拓馬,中日,507
3493,2016,青柳昴樹,DeNA,500
3494,2016,望月惇志,阪神,500
3495,2016,カルロス・ペレス,巨人,500
3496,2016,巽大介,巨人,500
3497,2016,渡邉大樹,ヤクルト,500
3498,2016,日隈ジュリアス,ヤクルト,500
3499,2016,村林一輝,楽天,500
3500,2016,佐藤世那,オリックス,500
3501,2016,吉田凌,オリックス,500
3502,2016,藤田航生,西武,500
3503,2016,松本直晃,西武,500
3504,2016,原嵩,ロッテ,500
3505,2016,黒瀬健太,ソフトバンク,500
3506,2016,茶谷健太,ソフトバンク,500
3507,2016,植田海,阪神,500
3508,2016,戸川大輔,西武,500
3509,2016,香月一也,ロッテ,500
3510,2016,齋藤綱記,オリックス,500
3511,2016,奥浪鏡,オリックス,500
3512,2016,吉田雄人,オリックス,500
3513,2016,吉本祥二,ソフトバンク,500
3514,2016,川原弘之,ソフトバンク,500
3515,2016,アブナー・アブレイユ,巨人,500
3516,2016,水口大地,西武,500
3517,2016,藤澤亨明,西武,500
3518,2016,佐藤勇,西武,500
3519,2016,中崎雄太,西武,500
3520,2016,宇佐美塁大,日本ハム,500
3521,2016,大嶋匠,日本ハム,500
3522,2016,平井諒,ヤクルト,500
3523,2016,平井諒,ヤクルト,500
3524,2016,坂口真規,巨人,500
3525,2016,多田大輔,広島,490
3526,2016,高濱祐仁,日本ハム,490
3527,2016,鈴木優,オリックス,490
3528,2016,岸里亮佑,日本ハム,490
3529,2016,川瀬晃,ソフトバンク,480
3530,2016,脇本直人,ロッテ,480
3531,2016,立田将太,日本ハム,480
3532,2016,原口文仁,阪神,480
3533,2016,原口文仁,阪神,480
3534,2016,田面巧二郎,阪神,480
3535,2016,田面巧二郎,阪神,480
3536,2016,小川龍也,中日,480
3537,2016,姫野優也,日本ハム,470
3538,2016,太田賢吾,日本ハム,470
3539,2016,中村祐太,広島,460
3540,2016,中村亘佑,広島,460
3541,2016,辻空,広島,460
3542,2016,古本武尊,中日,460
3543,2016,溝脇隼人,中日,460
3544,2016,園部聡,オリックス,450
3545,2016,肘井竜蔵,ロッテ,450
3546,2016,白根尚貴,DeNA,450
3547,2016,ソン・チャーホウ(宋家豪),楽天,440
3548,2016,赤田龍一郎,中日,440
3549,2016,川崎貴弘,中日,440
3550,2016,青木陸,広島,420
3551,2016,長谷川潤,巨人,420
3552,2016,柿沼友哉,ロッテ,420
3553,2016,柿沼友哉,ロッテ,420
3554,2016,樋越優一,ソフトバンク,400
3555,2016,児玉龍也,ソフトバンク,400
3556,2016,張本優大,ソフトバンク,400
3557,2016,張本優大,ソフトバンク,400
3558,2016,石川柊太,ソフトバンク,400
3559,2016,石川柊太,ソフトバンク,400
3560,2016,大田阿斗里,オリックス,400
3561,2016,金伏ウーゴ,巨人,400
3562,2016,松浦耕大,広島,380
3563,2016,中島彰吾,ヤクルト,370
3564,2016,中島彰吾,ヤクルト,370
3565,2016,山本武白志,DeNA,360
3566,2016,網谷圭将,DeNA,360
3567,2016,田村丈,DeNA,360
3568,2016,亀井塔生,DeNA,360
3569,2016,河野大樹,ソフトバンク,360
3570,2016,トラヴィス(佐村・トラヴィス・幹久),阪神,360
3571,2016,木村聡司,広島,320
3572,2016,マヌエル・ソリマン,巨人,300
3573,2016,渡辺勝,中日,300
3574,2016,呉屋開斗,中日,300
3575,2016,西濵幹紘,中日,300
3576,2016,三ツ間卓也,中日,300
3577,2016,吉田嵩,中日,300
3578,2016,中川誠也,中日,300
3579,2016,大木貴将,ロッテ,300
3580,2016,大木貴将,ロッテ,300
3581,2016,近藤弘基,中日,300
3582,2016,藤吉優,中日,300
3583,2016,石垣幸大,中日,300
3584,2016,岸本淳希,中日,300
3585,2016,多村仁志,中日,300
3586,2016,伊藤大智郎,ソフトバンク,290
3587,2016,芳川庸,巨人,280
3588,2016,田原啓吾,巨人,280
3589,2016,渡辺健史,ソフトバンク,270
3590,2016,中村晨,ソフトバンク,270
3591,2016,野澤佑斗,ソフトバンク,270
3592,2016,川相拓也,巨人,270
3593,2016,金子将太,ソフトバンク,270
3594,2016,幸山一大,ソフトバンク,270
3595,2016,堀内汰門,ソフトバンク,270
3596,2016,柿木映二,ソフトバンク,270
3597,2016,山下亜文,ソフトバンク,270
3598,2016,齋藤誠哉,ソフトバンク,270
3599,2016,曽根海成,ソフトバンク,270
3600,2016,東方伸友,ソフトバンク,270
3601,2016,篠原慎平,巨人,260
3602,2016,成瀬功亮,巨人,260
3603,2016,赤松幸輔,オリックス,250
3604,2016,塚田貴之,オリックス,250
3605,2016,田中貴也,巨人,250
3606,2016,高橋慎之介,巨人,250
3607,2016,長江翔太,巨人,250
3608,2016,田島洸成,巨人,240
3609,2016,増田大輝,巨人,240
3610,2016,小林大誠,巨人,240
3611,2016,長谷川潤,巨人,240
3612,2016,矢島陽平,巨人,240
3613,2016,橋本篤郎,巨人,240
3614,2016,大竹秀義,巨人,240
3615,2016,山田大樹,楽天,240
3616,2016,出口匠,楽天,240
3617,2016,八百板卓丸,楽天,240
3618,2016,大坂谷啓生,楽天,240
3619,2016,青山誠,巨人,240
3620,2016,アレハンドロ・メヒア,広島,234
3621,2016,サビエル・バティスタ,広島,234
3622,2016,サムエル・アダメス,巨人,220
3623,2016,パット・ミッシュ,オリックス,25
3624,2017,金子弌大(千尋),オリックス,60000
3625,2017,エルネスト・メヒア,西武,50000
3626,2017,デニス・サファテ,ソフトバンク,50000
3627,2017,糸井嘉男,阪神,45000
3628,2017,中村剛也,西武,41000
3629,2017,和田毅,ソフトバンク,40000
3630,2017,バンデンハーク,ソフトバンク,40000
3631,2017,松坂大輔,ソフトバンク,40000
3632,2017,アルフレド・デスパイネ,ソフトバンク,40000
3633,2017,松田宣浩,ソフトバンク,40000
3634,2017,攝津正,ソフトバンク,40000
3635,2017,鳥谷敬,阪神,40000
3636,2017,中島宏之,オリックス,35000
3637,2017,内川聖一,ソフトバンク,35000
3638,2017,五十嵐亮太,ソフトバンク,35000
3639,2017,ランディ・メッセンジャー,阪神,35000
3640,2017,山田哲人,ヤクルト,35000
3641,2017,坂本勇人,巨人,35000
3642,2017,ウラディミール・バレンティン,ヤクルト,33000
3643,2017,山口鉄也,巨人,32000
3644,2017,クリス・ジョンソン,広島,30000
3645,2017,平野佳寿,オリックス,30000
3646,2017,陽岱鋼,巨人,30000
3647,2017,筒香嘉智,DeNA,30000
3648,2017,中田翔,日本ハム,28000
3649,2017,大谷翔平,日本ハム,27000
3650,2017,柳田悠岐,ソフトバンク,26000
3651,2017,阿部慎之助,巨人,26000
3652,2017,ブランドン・レアード,日本ハム,25000
3653,2017,涌井秀章,ロッテ,25000
3654,2017,マイルズ・マイコラス,巨人,24000
3655,2017,ルイス・クルーズ,楽天,24000
3656,2017,ルイス・クルーズ,巨人,24000
3657,2017,山口俊,巨人,23000
3658,2017,福留孝介,阪神,23000
3659,2017,ホセ・ロペス,DeNA,23000
3660,2017,スコット・マシソン,巨人,23000
3661,2017,菅野智之,巨人,23000
3662,2017,岸孝之,楽天,22500
3663,2017,長野久義,巨人,22500
3664,2017,増井浩俊,日本ハム,22000
3665,2017,村田修一,巨人,22000
3666,2017,藤川球児,阪神,20000
3667,2017,田中賢介,日本ハム,20000
3668,2017,ルイス・メンドーサ,阪神,20000
3669,2017,ルイス・メンドーサ,日本ハム,20000
3670,2017,今江敏晃,楽天,20000
3671,2017,則本昂大,楽天,20000
3672,2017,長谷川勇也,ソフトバンク,20000
3673,2017,秋山翔吾,西武,20000
3674,2017,宮西尚生,日本ハム,20000
3675,2017,内海哲也,巨人,20000
3676,2017,ケーシー・マギー,巨人,19300
3677,2017,栗山巧,西武,19000
3678,2017,ブランドン・ディクソン,オリックス,18000
3679,2017,本多雄一,ソフトバンク,18000
3680,2017,石川雅規,ヤクルト,18000
3681,2017,ロス・オーレンドルフ,ヤクルト,17600
3682,2017,ダヤン・ビシエド,中日,17000
3683,2017,ギャレット・ジョーンズ,巨人,16000
3684,2017,藤浪晋太郎,阪神,16000
3685,2017,川端慎吾,ヤクルト,16000
3686,2017,浅村栄斗,西武,15500
3687,2017,アレックス・ゲレーロ,中日,15000
3688,2017,フィル・クライン,DeNA,15000
3689,2017,大島洋平,中日,15000
3690,2017,澤村拓一,巨人,15000
3691,2017,今宮健太,ソフトバンク,14500
3692,2017,菊池涼介,広島,14500
3693,2017,成瀬善久,ヤクルト,14400
3694,2017,角中勝也,ロッテ,14100
3695,2017,中村晃,ソフトバンク,14000
3696,2017,丸佳浩,広島,14000
3697,2017,ジミー・パラデス,ロッテ,13800
3698,2017,ジェイソン・スタンリッジ,ロッテ,13800
3699,2017,井口資仁,ロッテ,13500
3700,2017,森福允彦,巨人,13333
3701,2017,アルキメデス・カミネロ,巨人,13200
3702,2017,石川歩,ロッテ,13000
3703,2017,西勇輝,オリックス,13000
3704,2017,能見篤史,阪神,13000
3705,2017,畠山和洋,ヤクルト,13000
3706,2017,益田直也,ロッテ,12000
3707,2017,武田翔太,ソフトバンク,12000
3708,2017,石原慶幸,広島,12000
3709,2017,館山昌平,ヤクルト,12000
3710,2017,平田良介,中日,12000
3711,2017,山井大介,中日,12000
3712,2017,フィル・コーク,オリックス,11500
3713,2017,マルコス・マテオ,阪神,11000
3714,2017,秋吉亮,ヤクルト,11000
3715,2017,藤田一也,楽天,11000
3716,2017,嶋基宏,楽天,11000
3717,2017,新井貴浩,広島,11000
3718,2017,ブラッド・エルドレッド,広島,11000
3719,2017,クリス・マーティン,日本ハム,10000
3720,2017,ゼローズ・ウィーラー,楽天,10000
3721,2017,Ｔー岡田(岡田貴弘),オリックス,10000
3722,2017,鈴木大地,ロッテ,10000
3723,2017,炭谷銀仁朗,西武,10000
3724,2017,牧田和久,西武,10000
3725,2017,菊池雄星,西武,10000
3726,2017,中島卓也,日本ハム,10000
3727,2017,西川遥輝,日本ハム,10000
3728,2017,谷元圭介,中日,10000
3729,2017,谷元圭介,日本ハム,10000
3730,2017,久保康友,DeNA,10000
3731,2017,野村祐輔,広島,10000
3732,2017,ジェイ・ジャクソン,広島,9625
3733,2017,ステフェン・ロメロ,オリックス,9600
3734,2017,西野勇士,ロッテ,9500
3735,2017,増田達至,西武,9500
3736,2017,吉川光夫,巨人,9500
3737,2017,中田賢一,ソフトバンク,9500
3738,2017,梶谷隆幸,DeNA,9300
3739,2017,川崎宗則,ソフトバンク,9000
3740,2017,ジョー・ウィーランド,DeNA,9000
3741,2017,スペンサー・パットン,DeNA,9000
3742,2017,エドウィン・エスコバー,DeNA,9000
3743,2017,エドウィン・エスコバー,日本ハム,9000
3744,2017,松井裕樹,楽天,9000
3745,2017,岸田護,オリックス,9000
3746,2017,西岡剛,阪神,9000
3747,2017,デービッド・ブキャナン,ヤクルト,8800
3748,2017,安藤優也,阪神,8800
3749,2017,小川泰弘,ヤクルト,8800
3750,2017,森唯斗,ソフトバンク,8700
3751,2017,大野雄大,中日,8640
3752,2017,カルロス・ペゲーロ,楽天,8500
3753,2017,中崎翔太,広島,8500
3754,2017,森野将彦,中日,8400
3755,2017,マット・ダフィー,ロッテ,8200
3756,2017,田島慎二,中日,8200
3757,2017,エルビス・アラウホ,中日,8000
3758,2017,ブライアン・シュリッター,西武,8000
3759,2017,カイル・ジェンセン,ソフトバンク,8000
3760,2017,山崎康晃,DeNA,8000
3761,2017,吉見一起,中日,8000
3762,2017,田中広輔,広島,7800
3763,2017,西村健太朗,巨人,7800
3764,2017,ブレイディン・ヘーゲンズ,広島,7700
3765,2017,大谷智久,ロッテ,7700
3766,2017,銀次(赤見内銀次),楽天,7600
3767,2017,鶴岡慎也,ソフトバンク,7600
3768,2017,ロマン・メンデス,阪神,7500
3769,2017,ラミロ・ペーニャ,広島,7500
3770,2017,ジョシュ・ルーキ,ヤクルト,7500
3771,2017,福山博之,楽天,7500
3772,2017,浅尾拓也,中日,7350
3773,2017,佐藤達也,オリックス,7200
3774,2017,井納翔一,DeNA,7200
3775,2017,荒木雅博,中日,7040
3776,2017,エリック・キャンベル,阪神,7000
3777,2017,フランク・ハーマン,楽天,7000
3778,2017,坂口智隆,ヤクルト,7000
3779,2017,松井稼頭央,楽天,7000
3780,2017,大引啓次,ヤクルト,7000
3781,2017,小谷野栄一,オリックス,7000
3782,2017,大竹寛,巨人,7000
3783,2017,雄平(高井雄平),ヤクルト,7000
3784,2017,プレストン・ギルメット,ヤクルト,6700
3785,2017,安達了一,オリックス,6600
3786,2017,千賀滉大,ソフトバンク,6500
3787,2017,石川雄洋,DeNA,6300
3788,2017,岩嵜翔,ソフトバンク,6200
3789,2017,今村猛,広島,6100
3790,2017,フランク・ガルセス,西武,6000
3791,2017,有原航平,日本ハム,6000
3792,2017,三上朋也,DeNA,6000
3793,2017,青山浩二,楽天,6000
3794,2017,片岡治大(易之),巨人,6000
3795,2017,鈴木誠也,広島,6000
3796,2017,ゴンザレス・ヘルメン,オリックス,5750
3797,2017,清田育宏,ロッテ,5700
3798,2017,松永昂大,ロッテ,5700
3799,2017,ライアン・ブレイシア,広島,5560
3800,2017,明石健志,ソフトバンク,5500
3801,2017,大隣憲司,ソフトバンク,5500
3802,2017,岩田稔,阪神,5300
3803,2017,唐川侑己,ロッテ,5200
3804,2017,寺原隼人,ソフトバンク,5200
3805,2017,大野奨太,日本ハム,5100
3806,2017,中村悠平,ヤクルト,5100
3807,2017,ホルヘ・ロンドン,中日,5000
3808,2017,ディーン・グリーン,ヤクルト,5000
3809,2017,ラファエル・ドリス,阪神,5000
3810,2017,ブレント・モレル,オリックス,5000
3811,2017,ロベルト・スアレス,ソフトバンク,5000
3812,2017,又吉克樹,中日,5000
3813,2017,田口麗斗,巨人,5000
3814,2017,小林誠司,巨人,5000
3815,2017,田村龍弘,ロッテ,5000
3816,2017,聖澤諒,楽天,5000
3817,2017,美馬学,楽天,5000
3818,2017,吉村裕基,ソフトバンク,5000
3819,2017,武隈祥太,西武,5000
3820,2017,十亀剣,西武,5000
3821,2017,野上亮磨,西武,5000
3822,2017,ブライアン・ウルフ,西武,5000
3823,2017,渡辺直人,西武,5000
3824,2017,大和(前田大和),阪神,5000
3825,2017,高橋聡文,阪神,5000
3826,2017,岩瀬仁紀,中日,5000
3827,2017,亀井善行(義行),巨人,5000
3828,2017,杉内俊哉,巨人,5000
3829,2017,石田健大,DeNA,4800
3830,2017,金子侑司,西武,4800
3831,2017,高橋朋己,西武,4800
3832,2017,伊藤光,オリックス,4700
3833,2017,マット・ウエスト,オリックス,4600
3834,2017,エリアン・エレラ,DeNA,4500
3835,2017,森友哉,西武,4500
3836,2017,大瀬良大地,広島,4500
3837,2017,塩見貴洋,楽天,4500
3838,2017,相川亮二,巨人,4500
3839,2017,田原誠次,巨人,4500
3840,2017,クリス・マレーロ,オリックス,4440
3841,2017,須田幸太,DeNA,4400
3842,2017,倉本寿彦,DeNA,4300
3843,2017,藤岡貴裕,ロッテ,4300
3844,2017,近藤健介,日本ハム,4300
3845,2017,田中健二朗,DeNA,4300
3846,2017,松岡健一,ヤクルト,4300
3847,2017,石井裕也,日本ハム,4200
3848,2017,岡田幸文,ロッテ,4180
3849,2017,山中浩史,ヤクルト,4100
3850,2017,林昌範,DeNA,4100
3851,2017,福井優也,広島,4100
3852,2017,今永昇太,DeNA,4000
3853,2017,高山俊,阪神,4000
3854,2017,ラウル・バルデス,中日,4000
3855,2017,岩貞祐太,阪神,4000
3856,2017,南昌輝,ロッテ,4000
3857,2017,城所龍磨,ソフトバンク,4000
3858,2017,桑原将志,DeNA,4000
3859,2017,松山竜平,広島,4000
3860,2017,梵英心,広島,4000
3861,2017,小窪哲也,広島,4000
3862,2017,藤井淳志,中日,4000
3863,2017,岡田俊哉,中日,4000
3864,2017,矢野謙次,日本ハム,4000
3865,2017,岡島豪郎,楽天,3800
3866,2017,今成亮太,阪神,3800
3867,2017,高木勇人,巨人,3700
3868,2017,永川勝浩,広島,3700
3869,2017,村中恭兵,ヤクルト,3700
3870,2017,實松一成,巨人,3700
3871,2017,海田智行,オリックス,3650
3872,2017,松葉貴大,オリックス,3650
3873,2017,西野真弘,オリックス,3600
3874,2017,東浜巨,ソフトバンク,3600
3875,2017,赤松真人,広島,3600
3876,2017,根元俊一,ロッテ,3520
3877,2017,村田透,日本ハム,3500
3878,2017,吉田一将,オリックス,3500
3879,2017,福浦和也,ロッテ,3500
3880,2017,内竜也,ロッテ,3500
3881,2017,川島慶三,ソフトバンク,3500
3882,2017,福谷浩司,中日,3500
3883,2017,東明大貴,オリックス,3400
3884,2017,高谷裕亮,ソフトバンク,3400
3885,2017,スティーブン・ファイフ,西武,3360
3886,2017,ジェイソン・ロジャース,阪神,3300
3887,2017,金刃憲人,楽天,3300
3888,2017,ウィリー・モー・ペーニャ,ロッテ,3300
3889,2017,荒波翔,DeNA,3300
3890,2017,上本博紀,阪神,3300
3891,2017,堂上直倫,中日,3300
3892,2017,荻野貴司,ロッテ,3280
3893,2017,茂木栄五郎,楽天,3200
3894,2017,中村奨吾,ロッテ,3200
3895,2017,島内宏明,楽天,3200
3896,2017,榎田大樹,阪神,3200
3897,2017,石山泰稚,ヤクルト,3100
3898,2017,ジョーダン・アルメンゴ,中日,3000
3899,2017,ジャフェット・アマダー,楽天,3000
3900,2017,郭俊麟,西武,3000
3901,2017,高梨裕稔,日本ハム,3000
3902,2017,祖父江大輔,中日,3000
3903,2017,塚原頌平,オリックス,3000
3904,2017,細谷圭,ロッテ,3000
3905,2017,大嶺祐太,ロッテ,3000
3906,2017,辛島航,楽天,3000
3907,2017,今浪隆博,ヤクルト,3000
3908,2017,宮崎敏郎,DeNA,3000
3909,2017,若松駿太,中日,3000
3910,2017,橋本到,巨人,2900
3911,2017,立岡宗一郎,巨人,2900
3912,2017,鍵谷陽平,日本ハム,2800
3913,2017,加賀繁,DeNA,2800
3914,2017,狩野恵輔,阪神,2800
3915,2017,會澤翼,広島,2800
3916,2017,寺内崇幸,巨人,2800
3917,2017,一岡竜司,広島,2800
3918,2017,古谷拓哉,ロッテ,2700
